CustomerID,Gender,Age,Subscription_Type,Tenure_Months,Monthly_Spend,Support_Tickets,Payment_Method,Auto_Renew,Total_Spend,Churn
CUST02174,Female,46,Basic,58,41.0,2,Bank Transfer,Yes,2378.0,0
CUST02175,Male,30,Enterprise,42,34.08,0,Bank Transfer,Yes,1431.36,1
CUST02176,Male,64,Basic,44,29.46,1,Bank Transfer,Yes,1296.24,0
CUST02177,Female,69,Enterprise,10,24.98,1,Card,No,249.8,1
CUST02178,Female,34,Basic,56,24.88,0,Bank Transfer,Yes,1393.28,0
CUST02179,Male,62,Basic,43,27.4,0,Bank Transfer,Yes,1178.2,0
CUST02180,Female,49,Premium,25,29.07,3,Wallet,Yes,726.75,0
CUST02181,Female,65,Basic,34,42.11,2,Wallet,No,1431.74,0
CUST02182,Male,39,Basic,37,49.73,1,Card,Yes,1840.01,1
CUST02183,Male,21,Basic,30,27.9,0,Card,No,837.0,0
CUST02184,Female,22,Basic,7,3.47,0,Card,Yes,24.29,0
CUST02185,Male,54,Basic,6,15.48,0,Card,No,92.88,0
CUST02186,Male,58,Basic,54,43.11,1,Bank Transfer,Yes,2327.94,0
CUST02187,Male,66,Basic,55,32.19,0,Wallet,Yes,1770.45,0
CUST02188,Female,30,Basic,3,29.26,1,Bank Transfer,Yes,87.78,0
CUST02189,Female,51,Premium,13,23.33,0,Bank Transfer,No,303.29,1
CUST02190,Male,62,Basic,3,13.11,1,Bank Transfer,No,39.33,0
CUST02191,Female,39,Enterprise,26,41.78,2,Wallet,No,1086.28,0
CUST02192,Male,40,Enterprise,57,16.77,1,Card,No,955.89,0
CUST02193,Female,68,Basic,24,32.29,3,Card,Yes,774.96,0
CUST02194,Male,20,Premium,53,11.99,4,Wallet,Yes,635.47,1
CUST02195,Male,59,Premium,6,22.85,3,Wallet,No,137.1,1
CUST02196,Female,51,Enterprise,43,34.93,1,Card,No,1501.99,0
CUST02197,Male,49,Premium,58,22.5,1,Bank Transfer,Yes,1305.0,1
CUST02198,Female,62,Basic,49,21.32,2,Card,Yes,1044.68,0
CUST02199,Female,68,Premium,42,25.11,2,Wallet,Yes,1054.62,0
CUST02200,Male,66,Premium,12,11.64,1,Card,Yes,139.68,0
